418,416,416,416,416,416,416,416,416,416,416,416,480,416,416,416
416,480,483,484,482,481,484,482,480,480,418,480,419,480,480,480
419,484,351,351,351,351,351,351,419,419,419,419,419,419,419,419
419,351,351,351,351,351,351,351,351,482,354,419,354,354,354,419
419,419,351,351,351,351,351,351,351,351,351,351,351,351,482,352
352,419,351,351,351,351,351,351,351,351,351,346,351,351,351,416
416,352,352,351,351,351,351,351,351,351,351,351,351,351,352,416
416,416,416,352,352,352,351,351,354,352,352,418,355,418,416,416
416,419,416,416,416,480,351,351,351,416,416,418,355,418,416,416
416,480,480,480,480,481,351,351,351,480,480,418,355,418,480,480
480,481,484,482,351,351,351,351,351,351,481,482,355,481,482,480
351,351,351,351,351,351,351,351,351,351,351,351,355,351,351,351
351,351,351,351,351,351,419,419,351,351,351,351,355,351,351,351
351,351,351,351,351,419,419,419,419,351,351,351,355,351,351,351
352,352,352,352,352,352,352,352,418,352,352,418,355,418,352,352
416,416,418,416,416,416,416,416,416,416,416,418,355,418,416,416
