416,416,416,416,416,418,416,416,416,416,416,418,355,418,416,480
480,480,480,480,416,416,416,416,480,480,480,418,355,418,480,419
351,481,484,482,480,480,480,480,484,483,481,351,351,482,419,419
351,351,351,351,351,351,483,481,351,351,351,351,351,351,419,419
351,351,351,351,351,351,351,351,351,351,352,352,352,352,352,419
352,352,352,351,351,352,352,352,352,352,416,480,480,416,418,352
416,418,416,352,352,416,480,480,480,480,480,484,482,480,416,416
416,416,416,416,480,480,484,484,481,483,481,351,351,482,416,416
416,416,480,480,484,481,351,351,351,351,351,351,351,351,480,416
480,480,484,481,351,351,351,351,351,351,351,351,351,351,482,416
484,481,351,351,351,351,351,351,351,351,351,351,351,351,351,480
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
351,351,351,351,351,352,352,352,352,352,351,351,351,351,351,351
351,351,351,351,352,416,544,416,416,416,352,351,351,351,351,351
352,352,352,352,416,416,416,416,418,416,416,418,355,418,352,352
416,416,416,416,418,416,416,416,416,416,416,418,355,418,416,416
