416,416,418,416,416,416,416,416,416,416,416,418,355,418,416,416
480,480,480,484,480,416,416,480,482,480,480,418,355,418,416,416
351,481,351,351,482,416,480,351,351,481,351,482,355,416,418,416
351,351,351,351,351,416,484,351,351,351,351,351,355,481,416,416
351,351,351,351,351,416,351,351,351,351,351,351,355,351,482,416
352,352,353,351,351,416,351,351,351,351,351,351,351,351,351,416
418,480,351,351,351,416,351,351,351,351,351,351,351,351,351,416
416,481,351,351,353,480,351,351,351,351,351,351,353,351,351,416
416,351,351,351,351,351,351,351,351,351,351,351,351,351,351,418
416,547,351,351,351,351,351,351,351,353,351,351,351,351,351,416
418,416,351,351,351,351,353,351,351,351,351,351,351,351,545,416
416,416,351,353,351,351,351,351,351,351,351,351,351,545,416,416
416,480,356,356,356,356,356,356,356,356,356,356,356,416,416,416
416,420,420,352,352,420,420,420,352,352,352,420,352,416,416,416
416,352,352,416,416,352,352,352,416,416,416,352,416,416,416,416
416,418,416,416,416,416,416,416,416,416,416,416,416,416,416,416
