416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
480,418,416,416,416,416,416,416,416,416,416,418,416,416,416,480
419,480,480,480,416,416,416,418,416,416,480,480,480,416,480,419
419,419,419,419,480,416,416,480,480,480,419,419,419,480,419,419
419,419,419,419,418,480,480,419,419,419,419,419,419,419,419,419
352,419,419,419,419,419,419,419,419,419,419,418,419,419,419,419
416,352,419,419,419,419,418,419,419,419,419,419,419,419,419,352
416,416,352,419,419,419,419,419,419,419,419,419,419,419,352,416
416,480,419,419,419,418,419,419,419,419,419,419,418,352,416,416
480,419,419,419,419,419,419,419,419,418,419,419,419,419,480,480
419,418,419,352,419,419,419,419,419,419,419,419,419,418,419,419
419,419,419,416,419,418,419,419,419,419,418,419,419,419,419,419
419,419,352,416,419,419,419,352,419,419,419,419,419,419,419,419
419,418,416,416,352,352,352,416,352,419,419,419,352,352,419,419
352,352,416,416,416,416,416,416,418,352,352,352,416,416,418,352
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
