416,416,416,416,416,416,416,416,416,416,416,418,355,418,416,419
480,416,416,418,416,416,419,416,416,416,416,418,355,418,416,480
351,480,416,416,416,416,416,416,418,416,416,418,355,418,480,351
351,351,416,416,416,416,416,416,416,416,416,418,355,351,351,351
351,351,480,416,416,416,480,480,416,416,416,418,355,351,351,351
418,355,418,416,418,416,351,351,480,480,416,418,355,418,352,352
418,355,418,416,416,480,353,351,351,351,480,418,355,418,416,416
418,355,418,480,480,351,351,351,351,351,351,418,355,418,416,416
418,355,351,351,351,351,351,351,351,351,351,351,351,418,416,416
352,352,352,351,351,351,351,351,351,351,352,352,352,352,416,416
480,416,416,352,352,418,355,418,352,352,416,418,416,480,480,416
351,480,480,480,480,418,355,418,480,480,480,480,480,351,351,480
351,351,351,351,351,351,355,351,351,351,351,351,351,351,351,351
351,351,351,351,351,351,355,351,351,351,351,351,351,351,351,351
352,352,352,352,352,418,418,418,352,352,352,351,351,351,352,352
416,416,416,419,416,416,416,416,416,416,416,352,352,352,416,416
