480,480,416,480,480,480,416,416,416,416,416,416,416,416,480,416
418,419,480,419,419,419,480,480,480,416,416,480,416,480,419,480
419,419,419,419,419,419,419,419,419,480,480,419,480,419,419,419
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419
352,419,419,419,419,419,419,419,419,419,419,419,419,419,352,419
416,352,419,419,419,352,352,354,419,419,419,352,352,352,416,352
416,416,352,352,352,416,480,419,419,352,419,416,416,416,416,416
416,416,416,416,418,416,419,419,352,416,352,416,416,416,416,416
416,416,416,416,416,416,352,419,419,416,416,416,416,416,416,416
416,416,416,416,416,416,480,354,419,483,416,416,480,483,480,416
480,483,480,416,480,483,481,481,351,351,480,480,481,351,481,480
351,351,351,480,481,351,351,351,351,351,481,484,351,351,351,351
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
351,351,351,351,351,352,352,352,352,351,351,351,351,351,351,351
352,352,352,352,352,416,416,416,416,352,352,351,351,351,352,352
416,416,418,416,416,416,416,416,418,416,416,352,352,352,416,416
