416,418,416,416,416,416,416,416,416,480,416,418,356,418,416,416
480,416,416,416,416,416,418,416,480,420,480,418,420,418,416,416
351,416,418,416,416,480,480,480,420,420,420,420,420,416,416,416
351,480,416,416,480,420,420,420,420,420,420,420,420,480,416,416
351,351,480,480,420,420,420,420,420,420,420,420,420,420,416,416
352,356,356,356,420,420,420,420,420,420,420,420,420,420,416,416
416,420,420,420,420,420,352,352,352,420,420,420,420,420,416,416
416,420,420,420,420,352,416,418,416,352,352,420,420,352,416,416
416,352,420,420,420,480,416,416,416,416,416,352,352,416,416,416
416,416,420,420,420,420,480,480,416,416,416,416,416,544,416,416
416,416,420,420,420,420,420,420,480,480,480,480,416,416,416,416
416,416,420,420,420,420,420,420,420,420,420,420,480,416,416,416
416,416,352,420,420,420,420,420,420,420,420,420,420,480,416,416
416,544,416,352,420,420,420,420,420,420,420,420,420,420,416,416
416,416,416,416,352,352,352,352,352,352,420,420,352,352,416,418
416,416,416,418,416,416,416,416,416,416,352,352,416,416,416,416
