416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
480,482,480,480,480,416,416,416,416,480,480,480,480,480,480,480
351,351,351,351,482,480,480,480,416,484,351,351,351,351,351,351
351,351,351,351,351,481,484,482,480,351,351,351,351,351,351,351
351,351,351,351,351,351,351,351,481,351,351,351,351,351,351,351
353,351,351,351,351,351,351,351,351,351,351,351,418,351,351,353
351,351,351,351,351,418,351,351,351,351,351,351,351,351,351,351
547,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
416,351,351,351,351,351,351,351,351,351,418,351,351,351,351,548
416,351,418,351,351,351,351,351,351,351,351,351,545,351,351,416
416,351,351,351,545,351,351,418,351,351,547,351,416,351,548,416
416,351,548,351,416,351,548,351,351,351,416,351,416,351,416,416
416,546,416,351,416,351,416,351,546,545,416,546,416,545,416,416
416,416,416,546,416,546,416,546,416,416,416,416,416,416,416,416
416,416,418,416,416,416,416,416,416,416,416,418,416,416,416,416
418,416,416,416,416,416,416,416,418,416,416,416,416,416,418,416
