416,416,416,416,416,416,480,480,416,416,416,351,351,480,416,419
480,416,480,416,480,480,351,351,480,480,480,351,351,351,480,480
419,480,419,480,351,351,351,351,351,351,351,351,351,351,351,351
419,419,419,351,351,351,351,351,351,351,351,351,351,351,351,351
419,419,419,418,355,418,352,351,351,351,351,351,351,351,351,351
352,419,352,418,355,418,416,352,352,352,352,354,351,351,354,352
416,352,416,418,355,418,416,416,416,480,480,351,351,351,351,416
480,416,416,418,355,418,480,480,480,351,351,351,351,351,545,416
418,416,416,416,355,351,351,351,351,351,351,351,351,351,416,416
352,416,416,480,355,351,351,351,351,351,351,351,351,351,480,416
416,480,480,351,355,351,351,354,418,355,418,351,351,351,351,480
480,419,351,351,351,351,351,351,418,355,418,351,351,351,351,351
419,419,546,351,546,351,546,351,351,355,351,351,351,351,351,351
419,419,416,546,416,546,416,546,351,351,351,418,355,418,351,351
419,418,416,416,416,419,416,416,352,352,352,418,355,418,352,352
352,416,416,416,416,416,416,416,416,416,416,418,355,418,416,416
