416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
416,418,416,416,416,416,416,416,416,416,416,418,416,480,480,480
416,416,416,416,416,418,416,416,416,416,416,480,480,484,482,482
416,416,416,416,416,416,416,416,480,480,480,484,481,351,351,351
416,416,416,416,418,416,416,480,484,482,481,351,351,351,351,351
416,418,416,416,416,416,480,484,351,351,351,351,351,351,351,352
416,416,416,416,416,480,482,351,351,351,351,351,351,351,352,416
416,416,416,416,416,483,351,351,351,351,351,351,352,352,416,416
416,416,416,480,480,351,351,351,351,351,352,352,416,416,418,416
416,416,480,484,481,351,351,351,351,352,416,416,416,416,416,416
480,480,484,351,351,351,351,352,352,416,416,416,416,416,416,416
351,351,351,351,351,351,352,416,416,416,416,418,416,416,416,416
351,351,351,351,351,353,480,419,419,416,416,416,416,416,416,416
351,351,351,351,351,419,419,419,419,419,416,416,416,418,416,416
352,352,352,352,352,419,419,352,352,419,419,419,416,416,416,416
416,416,416,416,416,352,352,416,416,352,419,419,419,416,416,416
