416,480,416,416,416,416,480,480,480,480,416,418,355,418,416,416
480,482,416,480,480,480,351,481,351,482,480,418,355,418,416,480
481,351,480,351,351,351,351,351,351,351,351,351,351,480,480,481
351,351,351,351,351,352,352,352,352,351,351,351,351,351,351,351
351,351,351,351,352,416,416,416,416,352,352,351,351,351,351,351
352,351,351,352,416,416,416,416,418,416,416,352,351,351,351,352
416,351,351,416,416,418,416,416,416,416,416,480,351,351,352,416
416,352,351,416,416,416,416,416,416,480,480,351,351,351,416,416
416,416,351,480,416,416,416,480,480,484,351,351,351,352,416,416
418,416,351,351,416,416,416,484,351,351,351,351,352,416,418,416
416,416,352,355,480,416,416,351,351,351,351,352,416,480,416,480
480,480,480,355,351,416,416,352,351,351,354,480,480,482,480,481
481,482,483,355,351,480,416,416,351,351,351,351,351,351,351,351
351,351,351,355,351,351,416,416,352,351,351,351,351,351,351,351
352,352,351,355,352,352,416,416,416,352,351,418,355,418,351,352
416,416,352,352,416,416,418,416,416,416,352,418,355,418,352,416
