416,480,416,416,416,480,416,480,416,416,416,480,416,480,480,416
480,359,481,484,483,359,482,359,484,481,483,359,484,481,359,480
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
352,354,353,353,354,353,353,353,354,353,353,353,354,353,354,352
416,351,351,351,351,351,351,351,351,351,351,351,351,351,351,416
484,351,351,351,351,351,351,351,351,351,351,351,351,351,351,482
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
418,351,351,351,351,351,351,351,351,351,351,351,351,351,351,418
352,356,356,356,356,356,356,356,356,356,356,356,356,356,356,352
416,420,420,420,420,420,420,420,420,420,420,420,420,420,420,416
416,352,420,420,420,420,352,352,352,352,420,420,420,420,352,416
416,416,352,420,420,352,416,416,544,416,352,420,420,352,416,544
416,544,416,352,352,418,416,416,416,416,416,352,352,416,416,416
416,416,416,416,416,416,416,416,416,416,416,416,416,418,416,416
