416,416,416,416,416,416,416,416,416,416,418,480,480,480,480,416
480,480,480,416,416,416,416,418,416,480,418,351,351,351,351,480
351,351,351,480,480,416,416,480,480,351,418,351,351,351,351,351
346,351,351,351,351,480,480,351,351,351,418,351,346,351,351,351
351,351,351,351,351,351,351,351,351,351,418,351,351,351,351,351
352,352,351,351,351,351,351,351,351,351,353,354,355,354,352,352
416,416,352,351,351,351,351,351,351,351,351,351,355,481,416,416
416,416,416,352,351,351,351,351,351,351,351,351,355,351,480,416
418,416,416,416,351,351,351,351,351,351,351,351,355,351,482,416
416,416,416,416,352,351,351,351,351,351,351,351,355,351,351,416
480,416,416,416,416,352,354,351,351,351,351,351,355,351,351,480
351,480,416,418,416,480,351,351,351,351,351,351,355,351,351,351
351,351,480,480,480,351,351,351,351,419,351,351,355,351,351,351
351,351,351,351,351,351,351,419,419,419,419,351,355,351,351,351
352,352,352,352,352,352,352,352,352,352,352,418,355,418,352,352
416,416,416,416,416,416,544,416,416,416,416,418,355,418,416,416
