416,416,416,416,416,416,416,416,416,416,480,480,480,416,416,416
416,416,416,416,416,416,416,416,416,480,484,484,482,480,480,480
416,416,416,416,416,416,480,480,480,484,351,351,351,481,484,483
416,416,416,480,480,480,484,484,481,351,351,351,351,351,351,351
416,416,480,484,483,481,351,351,351,351,351,351,351,351,351,351
416,480,483,351,351,351,351,351,352,352,352,352,351,351,352,352
416,484,351,351,351,352,352,352,416,416,416,416,352,352,416,416
416,416,351,351,351,480,416,416,416,416,416,416,416,416,416,416
416,416,351,351,351,482,480,480,416,416,416,416,416,416,416,416
416,416,352,351,351,351,484,482,480,480,416,416,416,416,416,416
480,416,416,351,351,351,351,351,481,482,480,480,416,416,480,480
419,480,416,352,351,351,351,351,351,351,484,482,480,480,484,484
419,419,480,480,419,419,352,351,351,351,351,351,481,483,351,351
419,419,419,419,419,419,416,352,352,352,351,351,351,351,351,351
416,419,419,419,419,416,416,416,416,416,352,352,351,351,351,352
416,416,419,419,416,416,416,416,416,416,416,416,352,352,352,416
