416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
480,473,473,473,473,473,473,473,473,473,473,473,473,473,473,480
419,419,351,351,351,351,351,351,351,351,351,351,351,351,419,419
419,419,351,351,351,351,351,351,351,351,351,351,351,351,419,419
419,419,351,351,351,351,351,351,351,351,351,351,351,351,419,419
352,473,351,351,351,351,351,351,351,351,351,351,351,351,473,352
416,473,351,351,351,351,351,351,351,351,351,351,351,351,473,416
416,473,351,351,351,351,351,351,351,351,351,351,351,351,473,416
416,473,351,351,351,351,351,351,351,351,351,351,351,351,473,416
416,473,351,351,351,351,351,351,351,351,351,351,351,351,473,416
480,473,351,351,351,351,351,351,351,351,351,351,351,351,473,480
419,419,351,351,351,351,351,351,351,351,351,351,351,351,419,419
419,419,351,351,351,351,351,351,346,351,351,351,351,351,419,419
419,419,351,351,351,351,351,351,351,351,351,351,351,351,419,419
352,473,473,473,473,473,473,473,473,473,473,473,473,473,473,352
416,352,352,352,352,352,352,352,352,352,352,352,352,352,352,416
